user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate
57414,41,Male,Canada,235105,video,music,3665,1482,163,1706,63994,28-05-2022,723019,FALSE,mobile,positive,#tech,0.082976529
25577,46,,Brazil,120497,text,music,2674,1725,876,5494,71956,23-03-2023,247599,FALSE,tablet,neutral,#travel,0.073308689
98009,45,Female,UAE,179714,video,music,10590,1354,1080,3498,41673,19-03-2022,159273,FALSE,desktop,positive,#lifestyle #love #fitness,0.312528496
65409,53,Male,France,226892,image,education,16734,1293,205,1124,80336,19-09-2022,199142,FALSE,tablet,negative,#fitness #lifestyle #travel,0.226946823
38625,53,Other,UAE,303154,video,tech,8840,2713,1931,4717,29257,21-02-2022,501580,FALSE,desktop,,#foodie #reels,0.460881157
91040,35,Male,France,864227,video,music,12062,1195,1452,4854,79920,15-09-2022,510012,TRUE,mobile,positive,#music,0.184046547
34089,19,Female,India,243954,reel,tech,7044,403,147,1858,94629,05-07-2023,695583,FALSE,mobile,positive,#reels #fashion #tech,0.08025024
46487,15,Other,USA,772305,text,fashion,2063,1491,1324,2291,53486,05-09-2022,232092,FALSE,tablet,,#reels #lifestyle,0.091201436
75838,44,Other,Canada,349720,video,fitness,13011,2294,790,6166,73139,15-10-2022,509387,TRUE,desktop,neutral,#tech,0.220060433
60138,43,Female,India,946302,text,tech,7413,1546,1981,5473,52725,11-09-2022,28031,FALSE,mobile,neutral,#fitness,0.207491702
52823,30,Male,Brazil,773955,video,fitness,18205,2606,1313,2513,11589,20-09-2023,265578,FALSE,mobile,,#fun,1.909051687
47208,55,Female,UAE,315363,reel,fitness,12464,2825,1044,7392,83309,10-12-2023,322610,FALSE,tablet,neutral,#love,0.196053248
64061,19,Male,France,197847,reel,food,10782,1852,946,4960,98627,02-08-2022,354595,FALSE,tablet,negative,#fitness #lifestyle,0.13769049
40659,53,Male,Brazil,295110,image,food,17969,110,1160,3515,78495,02-04-2022,386229,FALSE,desktop,positive,#foodie,0.245098414
41890,13,Other,Germany,342303,video,travel,9870,812,,2000,11115,28-06-2023,361095,FALSE,mobile,neutral,#reels,1.140350877
89134,26,,USA,458278,reel,education,4659,,1392,1797,84660,28-08-2023,763551,TRUE,desktop,negative,#reels #fashion #lifestyle,0.082447437
57055,64,Other,Japan,528665,text,music,2280,885,1545,2316,13196,20-08-2022,793977,FALSE,desktop,positive,#fun,0.356926341
29508,44,,Germany,987542,video,music,3749,908,1843,2580,25662,05-10-2023,92320,FALSE,desktop,positive,#travel #fun,0.253292806
52287,18,Female,UAE,865625,video,music,2538,2838,556,2014,79838,13-01-2022,589569,FALSE,tablet,negative,#fashion #fun #travel,0.074300458
88916,51,Other,USA,511855,image,lifestyle,16827,,1459,6457,66659,17-06-2023,215378,FALSE,desktop,positive,#foodie #reels #music,0.309410582
36984,22,Female,USA,829988,text,food,18451,1982,760,2167,56256,21-03-2023,261586,FALSE,desktop,positive,#fitness,0.376724261
18125,19,Female,Brazil,171918,image,tech,11990,174,29,3028,25948,18-05-2023,55419,TRUE,desktop,positive,#music #fun #travel,0.469901341
46059,38,Male,Germany,535926,video,fitness,2534,2156,1471,7648,67415,10-06-2023,255859,TRUE,tablet,positive,#fun #music #travel,0.091389157
79569,46,Female,Brazil,285123,image,lifestyle,88,1363,224,1947,50952,11-09-2023,720682,FALSE,tablet,neutral,#love,0.032874078
27087,42,Female,Brazil,291711,video,music,19774,2895,1409,1143,48648,10-02-2023,161949,FALSE,mobile,negative,#fun #love,0.494943266
15704,48,Other,Brazil,103159,video,travel,6577,1037,1712,4805,57251,02-10-2023,286261,FALSE,tablet,positive,#reels #tech,0.162896718
70576,33,Other,UAE,957624,image,music,18325,2740,1631,4231,10526,28-06-2023,739044,FALSE,tablet,neutral,#love #travel,2.156184686
83384,29,,France,429132,image,food,19694,2090,428,3148,12636,12-11-2023,93900,FALSE,desktop,positive,#music #tech #reels,1.757834758
97128,45,Male,France,732027,video,fashion,8263,460,528,7521,76987,15-10-2022,406354,FALSE,mobile,negative,#reels #foodie #music,0.120163144
82460,22,Male,UAE,380850,image,education,17205,2752,1051,7225,64656,02-03-2023,273170,FALSE,tablet,negative,#lifestyle,0.324919574
37208,63,Other,Canada,503078,image,lifestyle,8072,148,125,935,69619,12-03-2023,330906,FALSE,mobile,positive,#music #tech #fun,0.119866703
95150,59,Female,Japan,896651,video,travel,,337,812,3157,80217,22-03-2022,425391,FALSE,desktop,positive,#fashion #reels,0.228729571
76024,54,Female,India,451161,text,tech,18082,1002,1808,0,48130,03-05-2023,358021,FALSE,tablet,positive,#tech,0.434074382
49882,63,Male,Japan,396680,image,lifestyle,12538,,498,76,81406,01-07-2022,637054,FALSE,desktop,positive,#lifestyle #fitness,0.188032823
35923,24,Male,UAE,433776,image,fitness,11108,1133,1210,5056,7485,24-12-2022,483580,FALSE,desktop,neutral,#foodie #love,1.797060788
39165,28,Male,UK,858849,reel,tech,7362,353,653,5641,56846,03-12-2023,290342,FALSE,mobile,positive,#tech #foodie,0.147204729
77203,53,Other,India,570607,text,tech,10234,1107,1395,7611,22642,12-09-2022,727889,FALSE,tablet,positive,#foodie,0.562494479
14114,44,Female,Canada,556102,image,lifestyle,5691,2602,137,2628,20323,15-06-2022,400116,FALSE,mobile,neutral,#reels #fashion #foodie,0.414800964
74965,27,Other,Australia,995230,video,music,1953,2113,993,6134,35604,10-04-2023,638373,FALSE,desktop,neutral,#fun #music #tech,0.142090776
46321,39,Female,India,573212,reel,fashion,4963,1914,1997,2195,52658,13-09-2022,48382,FALSE,tablet,negative,#music #fun,0.168521402
83297,40,Other,USA,396081,reel,fashion,5986,2668,1360,573,84794,27-02-2023,109005,FALSE,desktop,neutral,#tech,0.118097979
35426,29,Female,UAE,121094,reel,music,7752,1109,740,1548,53884,17-07-2022,746759,FALSE,mobile,neutral,#lifestyle #tech,0.178179051
27772,58,Male,Australia,225312,image,lifestyle,11445,83,213,185,25167,01-08-2022,162282,FALSE,mobile,negative,#tech,0.466523622
13712,62,Male,Japan,204894,video,music,4991,1977,,5796,10151,11-07-2023,656964,FALSE,desktop,neutral,#travel,0.864643877
11367,14,Male,Australia,870434,reel,lifestyle,8447,226,290,4617,43399,09-06-2023,318725,FALSE,mobile,positive,#love #lifestyle,0.206525496
61924,48,Other,UAE,741406,text,lifestyle,1931,2939,943,3842,25267,21-02-2022,712806,FALSE,mobile,negative,#reels #love #tech,0.230062928
13726,62,Male,Japan,783284,reel,education,17495,1012,1593,6305,35602,22-09-2022,323120,FALSE,desktop,neutral,#tech,0.564575024
99152,19,Female,UAE,969757,reel,education,872,19,370,7457,56139,21-11-2022,328401,FALSE,tablet,neutral,#travel,0.022462103
37723,25,Other,Germany,755483,text,fitness,,2802,529,6045,98206,09-07-2023,778980,FALSE,tablet,positive,#love #travel #reels,0.114911513
19108,27,,UK,607146,reel,food,17945,1466,691,3492,67128,07-01-2022,237700,FALSE,tablet,neutral,#reels #music,0.299457752
87714,37,Other,Canada,433589,reel,tech,5526,2988,1693,2243,91787,13-02-2022,95306,FALSE,desktop,neutral,#lifestyle,0.111203112
45643,35,Female,Canada,131854,text,lifestyle,12920,269,1791,33,782,21-06-2022,733458,FALSE,desktop,positive,#fitness #lifestyle,19.15601023
41324,34,Female,USA,160796,image,education,5560,2453,548,7839,25304,12-04-2022,43487,FALSE,mobile,neutral,#reels #lifestyle #fun,0.338325956
93360,38,Other,UK,431576,text,food,15389,1531,1319,1620,63259,03-08-2023,689629,FALSE,tablet,neutral,#foodie #travel,0.28832261
18927,45,Other,UK,290040,image,fitness,9085,303,773,5689,20966,26-09-2023,87283,FALSE,mobile,positive,#music,0.484641801
32443,,Male,USA,903543,image,tech,7715,1308,1614,1896,46762,12-08-2023,726183,FALSE,desktop,positive,#lifestyle #music,0.227471023
89973,,Male,Japan,172575,image,food,19068,809,1016,2455,21231,23-10-2022,187312,FALSE,tablet,negative,#travel,0.984079883
73449,37,Female,USA,210380,text,tech,9438,1052,418,1800,51492,24-07-2022,419862,FALSE,desktop,positive,#tech,0.211838732
86743,49,Female,Japan,386243,text,music,17130,2438,1689,5416,44814,06-05-2023,154644,FALSE,mobile,negative,#fashion,0.474338376
70233,60,Female,USA,562422,image,fashion,5243,1932,360,6039,98504,14-11-2022,156873,FALSE,mobile,positive,#tech,0.076494356
35537,55,Other,India,208871,text,lifestyle,6826,2040,1882,4632,1193,20-06-2022,246889,FALSE,desktop,positive,#lifestyle,9.009220453
87576,50,Other,India,874079,image,music,4085,908,1181,2083,79121,06-08-2022,92566,FALSE,desktop,neutral,#love #fashion #foodie,0.078032381
32612,53,Male,Germany,377173,text,fashion,6117,141,1098,5383,10783,16-05-2023,795956,FALSE,tablet,neutral,#foodie,0.682184921
16471,57,Female,France,525027,video,travel,17390,2693,1395,1405,85792,12-07-2022,787016,FALSE,desktop,positive,#tech #lifestyle,0.250349683
45631,36,Male,USA,115793,text,fitness,9082,1679,919,6257,41492,29-11-2022,768723,FALSE,mobile,neutral,#love #music #tech,0.281500048
41348,52,Other,UK,410250,text,lifestyle,10683,808,1913,3688,5434,02-06-2022,274234,FALSE,mobile,positive,#lifestyle #fashion,2.466691204
74732,58,Other,India,447806,text,music,14884,947,566,2652,98940,07-07-2023,302723,FALSE,desktop,neutral,#foodie,0.165726703
11177,45,Other,Brazil,315836,image,food,2876,2292,717,7768,74146,23-01-2022,660076,FALSE,desktop,positive,#fashion #lifestyle,0.079370431
14760,29,Male,Japan,882778,image,tech,18410,765,726,4538,81281,29-11-2023,240071,FALSE,tablet,positive,#foodie #fun,0.244841968
42779,36,Other,India,577347,video,education,5556,,1544,1186,63812,04-08-2022,501588,FALSE,mobile,positive,#foodie #love #reels,0.15707077
31636,49,Female,India,494188,video,travel,5241,2959,1129,4133,24000,12-02-2022,383499,FALSE,mobile,negative,#foodie,0.388708333
91889,14,Male,UAE,493576,reel,fitness,15906,919,1853,2139,31207,27-12-2022,679295,TRUE,mobile,positive,#love #fashion #fun,0.598519563
63551,44,Other,Japan,757992,video,fitness,14914,938,366,2678,56760,17-09-2023,419681,FALSE,desktop,neutral,#fitness #lifestyle #travel,0.285729387
21556,36,Male,Canada,858612,image,fitness,5669,2496,401,3794,42922,18-02-2023,499046,TRUE,mobile,negative,#lifestyle,0.199571315
37598,21,Male,Australia,180882,video,food,5399,2313,1780,2719,99931,22-02-2023,41340,FALSE,desktop,neutral,#music #foodie #reels,0.09498554
21563,16,Other,Japan,249080,video,music,8933,1262,1842,6244,24746,14-09-2023,448081,FALSE,tablet,negative,#lifestyle #love #fun,0.486422048
56819,29,Other,Germany,701944,text,lifestyle,13648,2297,102,4602,54500,12-10-2023,322310,FALSE,desktop,positive,#fashion #love #lifestyle,0.294440367
83770,29,Male,UAE,523499,video,fashion,19392,,786,2226,66079,09-09-2023,362025,FALSE,tablet,positive,#lifestyle,0.319799028
36966,62,Male,Japan,937340,reel,travel,10168,1314,324,2331,48517,12-11-2022,442991,FALSE,tablet,positive,#reels #music #lifestyle,0.243337387
91709,60,Other,Japan,763178,text,music,7495,542,372,4023,62138,14-10-2023,433584,FALSE,desktop,neutral,#tech #fitness,0.135327819
69889,42,Female,France,563871,image,food,15605,2679,337,4450,63605,06-03-2023,492093,FALSE,tablet,neutral,#love #fitness #travel,0.292760003
36987,52,Male,UAE,130579,reel,tech,14204,1102,890,6023,71310,14-05-2023,226918,FALSE,desktop,neutral,#travel,0.227121021
88714,23,Male,Japan,679466,image,food,19295,2954,1056,3368,1969,15-12-2022,435397,TRUE,mobile,negative,#foodie #fitness,11.83595734
68348,33,Female,Australia,812944,reel,tech,6897,2568,1131,3957,53900,16-03-2022,43563,FALSE,desktop,positive,#fun #lifestyle #travel,0.196586271
34596,33,Other,Australia,296092,text,tech,11276,2931,1445,5654,43071,21-08-2022,260791,TRUE,tablet,positive,#fashion #music,0.363399967
43174,30,Other,Brazil,604473,reel,fitness,5485,2781,1292,6069,27597,25-12-2023,307333,FALSE,tablet,neutral,#fitness #travel #lifestyle,0.346341994
74106,41,Female,UAE,737492,reel,food,5838,143,1968,487,95696,24-07-2023,665833,FALSE,mobile,positive,#love #lifestyle #foodie,0.083065123
79967,36,Other,Canada,719661,video,fashion,17157,2991,1096,5101,44411,07-02-2022,264410,FALSE,desktop,positive,#love #music,0.478349958
69182,22,Other,Japan,614879,image,tech,2144,2612,1881,278,82299,19-09-2022,687714,FALSE,mobile,neutral,#fashion #travel #foodie,0.080644965
97163,57,Male,France,756335,text,education,14406,1199,1204,2591,870,22-03-2023,239773,FALSE,tablet,positive,#fashion #lifestyle #fun,19.32068966
49310,29,Male,France,556695,reel,fitness,9184,2117,1920,649,87582,31-07-2022,71922,FALSE,desktop,neutral,#lifestyle #travel #tech,0.150955676
66088,30,Male,UK,378409,image,fashion,5980,2680,1803,7760,50205,03-04-2023,107397,FALSE,tablet,positive,#fashion,0.208405537
18906,54,Female,Canada,949950,image,music,14692,2936,1175,2978,29100,12-10-2023,277767,FALSE,desktop,positive,#reels #lifestyle,0.646151203
46914,60,Other,France,497534,video,music,14879,2848,1535,354,1659,09-10-2022,742809,FALSE,mobile,positive,#tech,11.6106088
55379,32,Other,Australia,528297,image,music,11513,2227,1920,7486,92709,24-07-2023,337101,FALSE,mobile,neutral,#tech #reels,0.168915639
88612,49,Male,UK,289721,text,food,12034,592,1091,2242,52698,19-07-2023,560701,FALSE,tablet,positive,#fashion #reels #fun,0.260294508
47650,57,Male,USA,739763,video,fashion,8141,,1926,4899,44427,25-07-2022,317202,TRUE,mobile,positive,#travel #music #love,0.23933644
56881,30,Female,France,610332,reel,food,15323,690,1395,6236,93759,05-01-2022,785620,FALSE,mobile,positive,#fashion #music #travel,0.185667509
56413,29,Other,Germany,600267,text,tech,19621,1133,1371,2480,7082,11-09-2023,653917,TRUE,tablet,neutral,#lifestyle,3.124117481
16012,21,Female,UAE,798429,text,music,8195,664,996,557,18924,31-08-2022,403317,FALSE,tablet,neutral,#fashion #lifestyle #foodie,0.52076728
60115,26,Other,France,606568,text,travel,8356,1982,1732,5146,98512,28-05-2022,54203,FALSE,tablet,negative,#love,0.122523144
17151,61,Female,India,309742,video,travel,12631,405,1830,3486,9247,22-11-2023,525075,FALSE,desktop,negative,#fashion,1.607656537
67716,41,,Canada,467112,image,music,1897,985,31,161,7178,17-11-2023,633646,FALSE,tablet,positive,#music #tech,0.405823349
46378,43,Female,India,998118,text,lifestyle,11432,2684,1968,6244,85380,19-11-2022,668496,TRUE,desktop,neutral,#lifestyle #fun #tech,0.188381354
52652,16,Female,Brazil,176377,image,lifestyle,18951,1416,926,698,85509,22-01-2023,242917,TRUE,tablet,neutral,#foodie #love #fashion,0.249014724
82430,30,Male,France,453815,image,tech,8130,516,619,1973,65953,28-01-2023,103696,FALSE,desktop,positive,#travel #love #fun,0.140478826
23467,32,Other,USA,243499,text,fashion,,849,1102,3544,98744,13-10-2023,78834,FALSE,tablet,neutral,#reels,0.138236247
41010,59,Other,India,533467,image,food,2559,1901,1282,3777,37312,18-11-2023,88886,FALSE,desktop,neutral,#fashion,0.153891509
64691,55,Male,India,330739,video,music,14744,907,1520,2205,84094,07-09-2022,422003,FALSE,mobile,positive,#love #fitness,0.20418817
74157,56,Female,Canada,726551,video,travel,9530,315,877,491,45556,04-03-2023,565824,FALSE,tablet,positive,#love #tech #foodie,0.235358679
22289,21,Female,UK,518381,reel,music,16996,1285,174,1992,63903,04-01-2023,426482,FALSE,tablet,neutral,#travel #fitness,0.288797083
54976,25,Female,USA,745647,image,food,13187,1507,1390,7062,81677,10-10-2023,437446,FALSE,desktop,neutral,#reels,0.196922022
53596,27,Other,India,460988,image,tech,18268,26,14,1032,22162,23-03-2023,49144,FALSE,mobile,positive,#travel #reels #tech,0.826098728
33171,39,Female,Japan,689215,reel,fashion,3134,1518,1074,3283,45523,22-01-2022,203531,FALSE,mobile,negative,#fashion,0.125782571
96365,27,Other,USA,435314,video,education,18006,54,106,3510,77816,04-07-2023,334427,FALSE,desktop,neutral,#music #love,0.233448134
54139,40,Female,Japan,962582,reel,food,16375,1934,1745,6016,13484,23-06-2023,790643,FALSE,tablet,neutral,#tech #foodie,1.487244141
58713,49,Male,France,387010,reel,music,19666,1855,468,4919,12228,09-10-2022,390543,FALSE,mobile,neutral,#tech #fitness #travel,1.798249918
39734,31,Male,India,896714,reel,fashion,18994,248,201,4774,12573,06-10-2022,237422,FALSE,tablet,neutral,#fun #music,1.546408972
82588,38,Other,India,251391,image,education,14910,2320,1812,5974,2466,30-04-2022,796525,FALSE,desktop,negative,#travel,7.721816707
73646,64,Other,Australia,639700,image,travel,3069,1801,1241,785,27678,10-09-2022,647103,TRUE,tablet,negative,#travel #foodie,0.220789074
13654,38,Male,Australia,595379,image,food,6486,2238,1064,1833,45749,22-04-2023,407846,TRUE,mobile,neutral,#reels #travel,0.213950032
99022,37,Male,Canada,566802,image,fitness,17639,2622,1911,991,15427,06-03-2022,53686,FALSE,desktop,neutral,#music,1.437220458
28743,38,Female,UAE,748423,text,travel,2660,856,1794,4206,67201,09-08-2023,667984,FALSE,mobile,neutral,#love #travel #lifestyle,0.079016681
58368,38,Male,UAE,220019,reel,fashion,4452,1469,1408,6984,58236,30-10-2022,50992,FALSE,tablet,neutral,#fitness #fashion #lifestyle,0.12584999
84172,58,Other,UK,911015,reel,tech,11869,1876,916,6346,92612,13-11-2022,373203,FALSE,tablet,positive,#love,0.158305619
16441,40,Male,Canada,314649,image,fitness,4176,1525,1738,1783,37069,23-06-2022,510971,TRUE,desktop,neutral,#music #fashion,0.200679813
34611,61,Other,UAE,424066,video,lifestyle,3686,2663,335,5184,77845,19-02-2023,311696,FALSE,mobile,negative,#foodie #love,0.085862933
22149,30,Other,Canada,368329,text,food,5237,1416,1634,5834,13029,17-09-2022,10444,FALSE,mobile,neutral,#tech,0.636042674
69189,44,Female,India,448492,text,music,790,1794,1684,1184,10544,12-10-2022,486710,FALSE,mobile,negative,#foodie #travel,0.40477997
31675,15,Female,Australia,191368,video,lifestyle,14827,2720,104,2461,8856,14-03-2022,763458,FALSE,desktop,neutral,#music #lifestyle #foodie,1.993112014
81031,14,Female,Australia,287461,image,travel,14186,2730,202,1668,3553,20-03-2022,788732,FALSE,tablet,positive,#music,4.817900366
52668,45,Female,Australia,882190,text,music,8416,108,1533,6833,48524,13-02-2022,702374,TRUE,tablet,positive,#music #fashion,0.207258264
23673,54,Male,UAE,379567,text,food,19418,2699,1118,5824,42362,03-01-2022,678377,FALSE,tablet,negative,#tech #love,0.548486851
86666,31,Female,USA,151268,reel,food,14754,980,1200,2313,47392,19-03-2023,350636,FALSE,mobile,neutral,#fitness #tech #foodie,0.357317691
98204,29,Male,Germany,212692,reel,fitness,13067,2273,64,571,26426,20-03-2022,110055,FALSE,desktop,negative,#lifestyle #fashion,0.58291077
90758,56,Female,India,534860,image,fitness,16609,352,552,4300,89637,12-01-2023,548961,FALSE,mobile,neutral,#reels #travel #tech,0.195376909
75429,45,Female,France,792146,image,fitness,19563,1427,223,3738,33125,24-11-2023,92438,TRUE,desktop,positive,#reels,0.640392453
33669,24,Other,Canada,457345,reel,fitness,9003,1730,1602,583,14888,19-05-2022,579337,FALSE,mobile,neutral,#travel #foodie #fun,0.828519613
44068,61,Male,Australia,568741,reel,tech,14228,2192,379,7323,59039,07-01-2022,702306,FALSE,desktop,positive,#foodie,0.284540727
98789,15,Other,Australia,970176,reel,music,4223,1777,,2220,55473,26-12-2023,670426,FALSE,mobile,positive,#fun #tech,0.112739531
19435,55,Female,Australia,218222,video,music,4066,2962,1321,307,1146,28-05-2023,212039,FALSE,mobile,positive,#lifestyle #reels #fashion,7.285340314
62249,61,Male,India,975022,text,fashion,246,1116,1604,4545,6746,27-11-2023,372714,FALSE,desktop,neutral,#fashion #fitness,0.439667951
47384,38,Female,Australia,523693,image,fitness,18002,2320,1976,61,51484,28-12-2023,540659,FALSE,tablet,neutral,#music #foodie #reels,0.433105431
91929,47,Other,UK,851270,image,travel,11637,533,170,7540,60038,18-03-2022,496964,FALSE,tablet,negative,#tech #foodie #reels,0.205536494
86153,20,Male,Canada,222942,video,music,8612,1217,612,5579,53329,12-02-2022,273570,FALSE,desktop,positive,#reels,0.195784658
85388,,,India,599972,reel,food,,2507,651,4570,93796,06-06-2022,18326,FALSE,desktop,positive,#reels #lifestyle,0.08868182
41401,48,Female,Canada,758931,text,lifestyle,1371,2988,717,7548,59084,14-06-2023,213939,FALSE,tablet,positive,#fitness,0.085911584
81831,19,Female,Japan,643864,reel,fitness,7728,2228,831,3788,26387,08-08-2022,427772,FALSE,mobile,positive,#lifestyle,0.408799788
44084,58,Female,Brazil,481785,image,travel,4238,1255,1387,5691,82068,08-08-2023,603730,FALSE,tablet,negative,#fashion #fun,0.083832919
65826,58,Male,UK,555919,video,tech,18996,1979,818,2133,90379,09-07-2022,287738,FALSE,desktop,positive,#fashion,0.241129023
46451,48,Other,USA,765040,text,travel,18464,2076,,1959,20225,19-09-2022,207852,FALSE,mobile,neutral,#reels #lifestyle,1.019134734
17227,28,Other,USA,781066,text,lifestyle,5919,531,1083,7310,34936,24-05-2022,60554,FALSE,desktop,neutral,#foodie,0.215622853
41910,36,Female,Germany,310926,text,lifestyle,4324,1944,454,5126,57835,30-04-2023,45751,FALSE,tablet,negative,#foodie #fashion,0.116227198
46041,13,Other,UK,317267,text,travel,7797,139,335,6438,71459,03-10-2023,118844,TRUE,mobile,positive,#reels #tech,0.115744693
98920,61,Male,Canada,477186,video,tech,19119,2145,667,2032,26125,05-10-2022,297465,FALSE,tablet,positive,#fashion #tech,0.839464115
75681,37,Female,USA,825925,image,music,9021,261,1147,3762,33096,03-12-2023,611408,FALSE,tablet,negative,#foodie #fun #lifestyle,0.315113609
91571,22,Female,Brazil,541652,text,lifestyle,3058,18,1478,2786,36120,25-10-2023,744076,TRUE,tablet,neutral,#music #foodie,0.126079734
75481,28,Female,USA,758134,text,tech,9041,2059,13,1542,98755,03-11-2022,534000,FALSE,mobile,neutral,#music #reels,0.112531011
78576,28,Male,Australia,248044,image,food,5334,2584,1439,1675,20521,30-08-2023,732768,FALSE,tablet,positive,#lifestyle #fun,0.455971931
74174,20,Female,Germany,245120,reel,fitness,1153,1548,1799,4621,24909,04-07-2023,406518,FALSE,mobile,positive,#lifestyle,0.180657594
36160,41,Female,India,198908,text,lifestyle,4940,1488,26,33,57709,05-06-2022,27264,TRUE,tablet,positive,#music,0.111836975
27633,51,,France,470868,text,travel,14607,2306,,3961,17341,27-10-2022,166451,TRUE,tablet,positive,#reels,1.077965515
27014,40,Female,France,337741,reel,music,12021,2071,1073,2799,47517,13-12-2022,282181,FALSE,desktop,positive,#foodie #fashion,0.319148936
90532,18,Other,USA,180225,image,fashion,3079,1031,186,7496,9168,27-02-2023,704948,FALSE,tablet,positive,#lifestyle,0.468586387
59104,28,Female,Canada,444417,image,fashion,16786,227,1080,1855,64829,02-03-2023,268955,FALSE,mobile,positive,#fun #fashion,0.279088062
51621,32,Male,Canada,226170,text,education,19359,375,770,3680,26934,11-02-2022,548696,FALSE,desktop,negative,#fitness #tech #foodie,0.761268285
87231,28,Female,Australia,574766,image,food,12914,1146,666,6923,69830,12-11-2022,54651,FALSE,mobile,,#lifestyle #reels #foodie,0.210883574
78388,19,Female,USA,580570,reel,fashion,7536,1113,989,2685,91856,30-09-2023,126603,FALSE,tablet,negative,#lifestyle #reels #fashion,0.1049251
26014,53,Other,USA,985169,video,food,980,2271,1057,1057,79335,18-03-2022,614587,FALSE,desktop,positive,#foodie #reels #tech,0.05430138
43755,26,Female,France,569896,reel,music,6680,735,537,6938,51644,06-04-2022,265945,FALSE,desktop,neutral,#fun #foodie,0.153977229
50390,55,Other,Japan,982969,reel,fitness,13364,256,1785,4501,68960,20-09-2022,29203,FALSE,desktop,positive,#foodie #fun #fashion,0.223390371
33711,38,,USA,681890,video,education,10486,2562,935,5137,44011,15-09-2023,401757,FALSE,mobile,positive,#travel #foodie,0.317716026
67993,38,Other,India,952835,reel,food,2384,832,370,7597,62063,24-07-2022,409681,FALSE,desktop,positive,#tech,0.057779998
84696,26,Female,Germany,127182,text,tech,11544,1806,85,6571,39129,15-10-2022,533071,FALSE,desktop,neutral,#travel #tech #music,0.343351478
37213,19,Male,Germany,966308,text,tech,12320,700,159,2961,86971,20-09-2022,650621,FALSE,mobile,negative,#music #love,0.15153327
67784,45,Female,India,409203,image,education,8990,910,424,4388,26932,11-08-2023,125021,FALSE,mobile,negative,#lifestyle #reels,0.383335809
17421,38,Other,Japan,502003,image,music,10787,698,1921,6022,1532,17-10-2023,115721,FALSE,mobile,neutral,#fitness,8.750652742
96936,57,Male,Canada,613668,reel,music,1366,437,1902,2627,580,11-11-2022,276953,FALSE,tablet,neutral,#fashion #love #music,6.387931034
27727,32,Male,France,886825,text,tech,2938,1723,1735,3820,68606,04-01-2023,217182,FALSE,mobile,positive,#fashion #foodie,0.093227998
14358,15,Other,Germany,948207,text,lifestyle,17646,2084,1129,7247,34533,20-08-2023,112621,FALSE,mobile,positive,#travel #music #fun,0.604030927
75108,64,Other,UK,814814,video,tech,6187,1684,1414,3157,52506,09-09-2022,246306,FALSE,desktop,neutral,#love,0.176836933
42117,16,Male,Brazil,243128,image,tech,8495,2153,1535,3643,14365,29-11-2022,261029,FALSE,tablet,negative,#fashion,0.848103028
98700,38,Male,France,554699,text,music,9885,614,274,6191,74244,02-03-2023,608173,FALSE,desktop,positive,#travel #lifestyle #fashion,0.145102635
41910,23,Other,Japan,521645,reel,tech,18700,1942,1312,3762,72886,22-10-2022,316400,FALSE,mobile,neutral,#love,0.301210109
65754,14,Female,UK,670197,text,tech,15018,1912,,5987,1044,04-10-2023,420027,FALSE,mobile,negative,#fitness,16.46264368
72438,26,Male,USA,415050,image,lifestyle,17305,2279,962,2131,34920,12-10-2022,12745,FALSE,desktop,neutral,#lifestyle #fun,0.588373425
39371,56,Other,India,983867,reel,tech,7114,2914,1243,606,10642,13-11-2022,614634,TRUE,tablet,negative,#fashion #fun #music,1.059105431
61501,42,Female,USA,448434,image,tech,6574,1040,973,2355,58423,27-05-2023,770586,FALSE,tablet,positive,#fun #music,0.146979785
70946,61,Male,Australia,930821,text,fitness,5529,1182,526,2299,73339,29-01-2022,600131,FALSE,desktop,neutral,#tech,0.098678738
48467,24,Male,UAE,383049,text,music,3809,959,532,5600,91868,21-10-2022,313066,FALSE,mobile,,#tech #fitness,0.05769147
27625,38,Other,India,844979,text,music,13536,1839,1869,3916,60098,07-01-2022,458719,FALSE,tablet,positive,#fun #fashion #lifestyle,0.286931345
43893,56,Female,UK,809090,image,lifestyle,17550,1305,1082,4275,99855,26-06-2023,295132,TRUE,tablet,positive,#love,0.199659506
86329,45,Male,Brazil,681845,reel,tech,8731,277,1383,7763,76839,03-08-2022,48063,FALSE,desktop,negative,#tech #lifestyle #travel,0.135230807
41007,25,Female,UAE,478958,text,food,5331,124,1617,1333,43843,19-09-2023,798266,FALSE,tablet,positive,#travel,0.161302831
49532,26,Female,Australia,861994,text,education,17844,1343,1653,4008,30022,03-08-2022,64762,FALSE,mobile,positive,#reels,0.694157618
64253,36,Male,Canada,588373,text,music,4687,674,112,2473,14065,13-06-2022,767780,FALSE,desktop,negative,#fun #tech #foodie,0.389121934
22323,46,Female,Australia,579329,video,fitness,5357,714,1830,6143,20487,19-06-2022,159350,FALSE,tablet,positive,#fun,0.385659199
83379,56,Male,UAE,857624,video,lifestyle,327,2010,1299,3557,34454,09-08-2022,385312,FALSE,mobile,positive,#lifestyle #fun,0.105532014
24210,38,Female,Germany,297271,reel,fashion,10285,1505,256,3733,49641,17-09-2022,24516,TRUE,mobile,positive,#tech #reels #fun,0.242662315
